framework-miui-res,v5_progress_horizontal_bg_small.9.png,,-1
framework-miui-res,v5_progress_mask_small.9.png,,-1
framework-miui-res,v5_progress_bar_small.9.png,,-1
framework-miui-res,v5_seekbar_progress.9.png,1.34,-1
framework-miui-res,v5_seekbar_bg.9.png,1.34,-1
framework-miui-res,v5_seekbar_progress_mask.9.png,1.34,-1
framework-miui-res,v5_seekbar_control_disabled.png,1.34,-1
framework-miui-res,v5_seekbar_control_focused.png,1.34,-1
framework-miui-res,v5_seekbar_control_normal.png,1.34,-1
framework-miui-res,v5_seekbar_control_pressed.png,1.34,-1
framework-miui-res,v5_secondary_tab_bg_left_normal_light.9.png,,-1
framework-miui-res,v5_secondary_tab_bg_left_pressed_light.9.png,,-1
framework-miui-res,v5_secondary_tab_bg_middle_normal_light.9.png,,-1
framework-miui-res,v5_secondary_tab_bg_middle_pressed_light.9.png,,-1
framework-miui-res,v5_secondary_tab_bg_right_normal_light.9.png,,-1
framework-miui-res,v5_secondary_tab_bg_right_pressed_light.9.png,,-1
framework-miui-res,v5_secondary_tab_indicator_bg_light.9.png,,-1
framework-miui-res,alphabet_indexer_overlay.9.png,,-1
framework-miui-res,screen_view_seekpoint_normal.png,,-1
framework-miui-res,screen_view_seekpoint_highlight.png,,-1
framework-miui-res, v5_rate_star_big_off.png,,1.3
framework-miui-res, v5_rate_star_big_on.png,,1.3
framework-miui-res, v5_rate_star_small_off_normal.png,,1.3
framework-miui-res, v5_rate_star_small_off_selected.png,,1.3
framework-miui-res, v5_rate_star_small_on_normal.png,,1.3

com.miui.backup,backuped_bg.9.png,,-1
com.miui.backup,progress_title_bg.9.png,,-1
com.miui.backup,result_fail.png,,-1
com.miui.backup,result_fail_bg.9.png,,-1
com.miui.backup,result_succeed.png,,-1
com.miui.backup,result_succeed_bg.9.png,,-1
com.miui.backup,unbackuped_bg.9.png,,-1

com.android.settings,background_application_manage_bg.9.png,,-1
com.android.settings,top_logo.9.png,,-1
